0.06361	-2.95670	-7.04268	64	40	24	0.160723	-0.146066	-0.976131
0.06361	-2.82862	-7.04268	56	40	32	0.184172	-0.074744	-0.980048
0.06361	-2.70054	-7.04268	56	32	24	0.191988	-0.090375	-0.977226
0.06361	-2.57246	-7.04268	56	40	32	0.145089	-0.066927	-0.987151
0.06361	-2.44439	-7.04268	56	32	16	0.081583	0.089399	-0.992649
0.06361	-2.31631	-7.04268	56	32	16	0.073766	0.145089	-0.986665
0.06361	-2.18823	-7.04268	72	48	24	0.120664	0.262335	-0.957403
0.06361	-2.06015	-7.04268	64	40	16	0.152906	0.379579	-0.912436
0.19200	-3.08477	-7.04268	64	40	24	0.089399	-0.232047	-0.968587
0.19200	-2.95670	-7.04268	56	32	24	0.034685	-0.200782	-0.979022
0.19200	-2.82862	-7.04268	48	32	24	-0.043478	-0.082560	-0.995636
0.19200	-2.70054	-7.04268	56	40	24	-0.098191	-0.082560	-0.991737
0.19200	-2.57246	-7.04268	64	48	32	-0.043478	-0.059110	-0.997304
0.19200	-2.44439	-7.04268	56	40	32	-0.012213	0.050317	-0.998659
0.19200	-2.31631	-7.04268	56	40	24	-0.004397	0.176356	-0.984317
0.19200	-2.18823	-7.04268	56	32	24	0.050317	0.324865	-0.944420
0.32038	-3.08477	-7.04268	56	32	24	-0.004397	-0.247679	-0.968832
0.32038	-2.95670	-7.04268	56	32	24	-0.004397	-0.271127	-0.962532
0.32038	-2.82862	-7.04268	56	40	16	-0.113825	-0.185148	-0.976095
0.32038	-2.70054	-7.04268	64	40	24	-0.200782	-0.113825	-0.973001
0.32038	-2.57246	-7.04268	72	48	32	-0.200782	0.003419	-0.979629
0.32038	-2.44439	-7.04268	64	40	32	-0.161699	0.081583	-0.983461
0.32038	-2.31631	-7.04268	56	40	24	-0.106008	0.223253	-0.968979
0.32038	-2.18823	-7.04268	56	32	16	-0.051295	0.363947	-0.930006
0.44877	-3.08477	-7.04268	72	48	24	-0.129457	-0.169515	-0.976988
0.44877	-2.95670	-7.04268	64	40	24	-0.051295	-0.247679	-0.967482
0.44877	-2.82862	-7.04268	64	40	16	-0.020028	-0.263312	-0.964502
0.44877	-2.70054	-7.04268	72	40	24	-0.027845	-0.146066	-0.988883
0.44877	-2.57246	-7.04268	72	48	32	-0.066927	-0.020028	-0.997556
0.44877	-2.44439	-7.04268	72	48	32	-0.098191	0.105031	-0.989609
0.44877	-2.31631	-7.04268	64	32	16	-0.059110	0.285784	-0.956468
0.44877	-2.18823	-7.04268	56	32	16	-0.035661	0.403028	-0.914492
0.44877	-2.06015	-7.04268	56	32	16	-0.020028	0.450904	-0.892347
0.57715	-3.21285	-7.04268	80	48	24	0.026869	-0.271127	-0.962167
0.57715	-3.08477	-7.04268	80	48	24	0.034685	-0.153883	-0.987479
0.57715	-2.95670	-7.04268	64	40	24	0.081583	-0.161699	-0.983461
0.57715	-2.82862	-7.04268	72	48	24	0.120664	-0.239862	-0.963279
0.57715	-2.70054	-7.04268	72	48	24	0.128481	-0.153883	-0.979700
0.57715	-2.57246	-7.04268	80	56	32	0.128481	-0.051295	-0.990384
0.57715	-2.44439	-7.04268	72	48	24	0.136297	0.120664	-0.983291
0.57715	-2.31631	-7.04268	64	32	8	0.145089	0.285784	-0.947247
0.57715	-2.18823	-7.04268	64	32	8	0.128481	0.403028	-0.906123
0.70554	-3.08477	-7.04268	72	40	24	0.293599	-0.121641	-0.948157
0.70554	-2.95670	-7.04268	64	40	24	0.309233	-0.177332	-0.934306
0.70554	-2.82862	-7.04268	72	48	24	0.301416	-0.216414	-0.928608
0.70554	-2.70054	-7.04268	80	48	24	0.309233	-0.146066	-0.939701
0.70554	-2.57246	-7.04268	80	48	24	0.348315	-0.035661	-0.936698
0.70554	-2.44439	-7.04268	72	40	16	0.348315	0.128481	-0.928530
0.70554	-2.31631	-7.04268	64	32	8	0.309233	0.246702	-0.918429
0.70554	-2.18823	-7.04268	56	32	8	0.262335	0.356130	-0.896856
0.83393	-2.82862	-7.04268	80	48	16	0.363947	-0.192965	-0.911212
0.83393	-2.70054	-7.04268	76	44	16	0.403028	-0.106008	-0.909026
0.83393	-2.57246	-7.04268	72	40	16	0.410845	-0.012213	-0.911623
0.83393	-2.44439	-7.04268	64	40	16	0.395213	0.081583	-0.914960
0.83393	-2.31631	-7.04268	64	32	16	0.348315	0.184172	-0.919107
-1.34863	-3.08477	-6.91394	56	32	24	-0.333658	-0.137273	-0.932645
-1.34863	-2.95670	-6.91394	56	32	24	-0.364924	-0.090375	-0.926639
-1.34863	-2.82862	-6.91394	64	40	24	-0.427455	-0.082560	-0.900259
-1.34863	-2.70054	-6.91394	64	40	24	-0.451880	0.003419	-0.892072
-1.34863	-2.57246	-6.91394	80	56	40	-0.444063	0.191988	-0.875183
-1.34863	-2.44439	-6.91394	96	72	48	-0.404006	0.215436	-0.889024
-1.22024	-3.21285	-6.91394	64	32	16	-0.137273	-0.255495	-0.957014
-1.22024	-3.08477	-6.91394	64	32	20	-0.232047	-0.200782	-0.951757
-1.22024	-2.95670	-6.91394	64	32	24	-0.294577	-0.129457	-0.946817
-1.22024	-2.82862	-6.91394	64	40	24	-0.325843	-0.113825	-0.938547
-1.22024	-2.70054	-6.91394	80	48	24	-0.357107	-0.020028	-0.933848
-1.22024	-2.57246	-6.91394	88	64	48	-0.341475	0.207620	-0.916671
-1.22024	-2.44439	-6.91394	88	64	40	-0.325843	0.207620	-0.922344
-1.22024	-2.31631	-6.91394	80	56	32	-0.310209	0.215436	-0.925935
-1.09185	-3.21285	-6.91394	64	32	16	-0.051295	-0.294577	-0.954249
-1.09185	-3.08477	-6.91394	60	32	16	-0.074744	-0.247679	-0.965955
-1.09185	-2.95670	-6.91394	56	32	16	-0.106008	-0.177332	-0.978425
-1.09185	-2.82862	-6.91394	64	40	24	-0.113825	-0.137273	-0.983970
-1.09185	-2.70054	-6.91394	72	48	32	-0.098191	-0.004397	-0.995158
-1.09185	-2.57246	-6.91394	80	56	40	-0.137273	0.191988	-0.971749
-1.09185	-2.44439	-6.91394	96	72	48	-0.208598	0.191988	-0.958971
-1.09185	-2.31631	-6.91394	80	48	32	-0.255495	0.215436	-0.942501
-1.09185	-2.18823	-6.91394	72	40	24	-0.239862	0.309233	-0.920238
-0.96347	-3.21285	-6.91394	64	32	16	0.011235	-0.325843	-0.945357
-0.96347	-3.08477	-6.91394	56	32	24	0.003419	-0.263312	-0.964704
-0.96347	-2.95670	-6.91394	56	36	24	-0.004397	-0.192965	-0.981195
-0.96347	-2.82862	-6.91394	56	40	24	0.003419	-0.113825	-0.993494
-0.96347	-2.70054	-6.91394	80	48	32	-0.004397	-0.020028	-0.999790
-0.96347	-2.57246	-6.91394	88	56	40	-0.074744	0.081583	-0.993860
-0.96347	-2.44439	-6.91394	80	56	32	-0.137273	0.152906	-0.978659
-0.96347	-2.31631	-6.91394	80	48	24	-0.113825	0.207620	-0.971563
-0.96347	-2.18823	-6.91394	64	32	16	-0.098191	0.340498	-0.935104
-0.83508	-3.21285	-6.91394	56	40	24	0.042500	-0.325843	-0.944468
-0.83508	-3.08477	-6.91394	52	36	24	0.019052	-0.286760	-0.957813
-0.83508	-2.95670	-6.91394	48	32	24	-0.027845	-0.216414	-0.975903
-0.83508	-2.82862	-6.91394	48	32	24	-0.035661	-0.098191	-0.994527
-0.83508	-2.70054	-6.91394	64	48	32	-0.020028	-0.043478	-0.998853
-0.83508	-2.57246	-6.91394	88	56	40	-0.012213	0.050317	-0.998659
-0.83508	-2.44439	-6.91394	72	48	32	-0.004397	0.152906	-0.988231
-0.83508	-2.31631	-6.91394	72	48	24	0.034685	0.238885	-0.970427
-0.83508	-2.18823	-6.91394	64	40	16	0.050317	0.356130	-0.933080
-0.83508	-2.06015	-6.91394	64	40	24	0.034685	0.410845	-0.911045
-0.70669	-3.21285	-6.91394	56	40	24	-0.146066	-0.333658	-0.931308
-0.70669	-3.08477	-6.91394	64	40	32	-0.177332	-0.325843	-0.928644
-0.70669	-2.95670	-6.91394	56	40	32	-0.161699	-0.224231	-0.961027
-0.70669	-2.82862	-6.91394	56	40	32	-0.137273	-0.074744	-0.987708
-0.70669	-2.70054	-6.91394	56	40	32	-0.098191	-0.004397	-0.995158
-0.70669	-2.57246	-6.91394	72	48	32	-0.066927	0.065949	-0.995576
-0.70669	-2.44439	-6.91394	72	48	32	-0.027845	0.191988	-0.981001
-0.70669	-2.31631	-6.91394	64	40	32	0.019052	0.262335	-0.964788
-0.70669	-2.18823	-6.91394	64	40	24	0.011235	0.340498	-0.940177
-0.57831	-3.34093	-6.91394	48	32	24	-0.255495	-0.318026	-0.913007
-0.57831	-3.21285	-6.91394	56	32	24	-0.302394	-0.380557	-0.873919
-0.57831	-3.08477	-6.91394	64	40	24	-0.341475	-0.341475	-0.875665
-0.57831	-2.95670	-6.91394	56	40	24	-0.341475	-0.185148	-0.921473
-0.57831	-2.82862	-6.91394	56	40	32	-0.278944	-0.035661	-0.959644
-0.57831	-2.70054	-6.91394	64	40	32	-0.239862	0.019052	-0.970619
-0.57831	-2.57246	-6.91394	64	44	36	-0.239862	0.089399	-0.966682
-0.57831	-2.44439	-6.91394	64	48	40	-0.224231	0.231069	-0.946745
-0.57831	-2.31631	-6.91394	64	48	32	-0.208598	0.277967	-0.937668
-0.57831	-2.18823	-6.91394	56	40	24	-0.192965	0.301416	-0.933762
-0.57831	-2.06015	-6.91394	56	32	24	-0.224231	0.340498	-0.913115
-0.44992	-3.34093	-6.91394	56	32	16	-0.200782	-0.372741	-0.905952
-0.44992	-3.21285	-6.91394	64	40	16	-0.294577	-0.444063	-0.846185
-0.44992	-3.08477	-6.91394	72	40	16	-0.333658	-0.364924	-0.869195
-0.44992	-2.44439	-6.91394	64	40	32	-0.372741	0.238885	-0.896659
-0.44992	-2.31631	-6.91394	64	40	32	-0.411821	0.262335	-0.872686
-0.44992	-2.18823	-6.91394	64	40	32	-0.372741	0.332682	-0.866249
-0.44992	-2.06015	-6.91394	64	40	24	-0.333658	0.332682	-0.882040
-0.44992	-1.93208	-6.91394	64	40	24	-0.341475	0.340498	-0.876044
-0.32154	-3.46901	-6.91394	72	40	16	-0.146066	-0.451880	-0.880038
-0.32154	-3.34093	-6.91394	64	40	16	-0.200782	-0.475329	-0.856590
-0.32154	-3.21285	-6.91394	64	40	8	-0.216414	-0.467512	-0.857086
-0.32154	-2.18823	-6.91394	72	48	32	-0.357107	0.395213	-0.846333
-0.32154	-2.06015	-6.91394	80	48	24	-0.310209	0.356130	-0.881442
-0.32154	-1.93208	-6.91394	72	40	24	-0.294577	0.363947	-0.883610
-0.32154	-1.80400	-6.91394	72	40	16	-0.255495	0.426477	-0.867663
-0.19315	-3.46901	-6.91394	72	48	24	-0.106008	-0.498778	-0.860221
-0.19315	-3.34093	-6.91394	72	48	16	-0.098191	-0.490961	-0.865629
-0.19315	-3.21285	-6.91394	72	40	16	-0.051295	-0.444063	-0.894524
-0.19315	-2.18823	-6.91394	80	48	24	-0.271127	0.435270	-0.858503
-0.19315	-2.06015	-6.91394	80	48	24	-0.216414	0.379579	-0.899491
-0.19315	-1.93208	-6.91394	72	40	16	-0.169515	0.395213	-0.902813
-0.19315	-1.80400	-6.91394	72	40	16	-0.146066	0.458719	-0.876492
-0.06477	-3.46901	-6.91394	72	40	8	0.042500	-0.490961	-0.870142
-0.06477	-3.34093	-6.91394	72	40	12	0.081583	-0.444063	-0.892273
-0.06477	-3.21285	-6.91394	72	40	16	0.128481	-0.380557	-0.915789
-0.06477	-2.06015	-6.91394	64	40	16	0.026869	0.410845	-0.911309
-0.06477	-1.93208	-6.91394	68	40	16	0.073766	0.443087	-0.893437
-0.06477	-1.80400	-6.91394	72	40	16	0.073766	0.497801	-0.864148
0.06361	-3.46901	-6.91394	64	40	16	0.058134	-0.451880	-0.890182
0.06361	-3.34093	-6.91394	64	40	16	0.097214	-0.396189	-0.913007
0.06361	-3.21285	-6.91394	72	40	24	0.152906	-0.325843	-0.932977
0.06361	-3.08477	-6.91394	72	40	24	0.160723	-0.247679	-0.955417
0.06361	-2.06015	-6.91394	56	40	16	0.168539	0.435270	-0.884383
0.06361	-1.93208	-6.91394	64	40	16	0.199805	0.482169	-0.852989
0.06361	-1.80400	-6.91394	72	40	16	0.254518	0.497801	-0.829104
0.19200	-3.46901	-6.91394	56	32	16	-0.012213	-0.427455	-0.903954
0.19200	-3.34093	-6.91394	56	32	16	0.019052	-0.341475	-0.939697
0.19200	-3.21285	-6.91394	72	40	24	0.065949	-0.278944	-0.958039
0.19200	-3.08477	-6.91394	64	40	24	0.081583	-0.239862	-0.967373
0.19200	-2.18823	-6.91394	56	32	24	0.058134	0.387396	-0.920078
0.19200	-2.06015	-6.91394	56	32	24	0.081583	0.466535	-0.880731
0.19200	-1.93208	-6.91394	64	40	24	0.120664	0.536882	-0.834982
0.32038	-3.46901	-6.91394	64	32	16	-0.059110	-0.404006	-0.912845
0.32038	-3.34093	-6.91394	64	40	16	-0.051295	-0.325843	-0.944031
0.32038	-3.21285	-6.91394	64	40	24	-0.059110	-0.247679	-0.967037
0.32038	-3.08477	-6.91394	64	32	16	-0.020028	-0.216414	-0.976095
0.32038	-2.18823	-6.91394	56	32	24	-0.027845	0.410845	-0.911279
0.32038	-2.06015	-6.91394	56	32	24	-0.004397	0.489984	-0.871720
0.32038	-1.93208	-6.91394	56	32	24	0.019052	0.568148	-0.822704
0.44877	-3.46901	-6.91394	64	32	8	-0.020028	-0.419638	-0.907469
0.44877	-3.34093	-6.91394	64	40	16	-0.043478	-0.349292	-0.936004
0.44877	-3.21285	-6.91394	64	40	20	-0.098191	-0.278944	-0.955273
0.44877	-3.08477	-6.91394	64	40	24	-0.129457	-0.177332	-0.975598
0.44877	-2.18823	-6.91394	56	32	16	-0.051295	0.435270	-0.898836
0.44877	-2.06015	-6.91394	56	32	16	-0.004397	0.521251	-0.853392
0.44877	-1.93208	-6.91394	56	32	24	0.026869	0.583781	-0.811465
0.57715	-3.46901	-6.91394	72	40	16	0.145089	-0.444063	-0.884168
0.57715	-3.34093	-6.91394	72	40	16	0.120664	-0.388372	-0.913568
0.57715	-3.21285	-6.91394	72	40	16	0.073766	-0.349292	-0.934105
0.57715	-2.18823	-6.91394	56	24	8	0.184172	0.450904	-0.873364
0.57715	-2.06015	-6.91394	56	24	8	0.145089	0.536882	-0.831086
0.57715	-1.93208	-6.91394	56	32	16	0.152906	0.607230	-0.779673
0.70554	-3.46901	-6.91394	72	40	16	0.301416	-0.451880	-0.839613
0.70554	-3.34093	-6.91394	68	36	16	0.332682	-0.404006	-0.852115
0.70554	-3.21285	-6.91394	64	32	16	0.371764	-0.333658	-0.866293
0.70554	-3.08477	-6.91394	56	32	24	0.395213	-0.161699	-0.904245
0.70554	-2.95670	-6.91394	64	40	24	0.363947	-0.161699	-0.917276
0.70554	-2.82862	-6.91394	72	48	16	0.356130	-0.247679	-0.901013
0.70554	-2.18823	-6.91394	56	32	8	0.254518	0.395213	-0.882624
0.70554	-2.06015	-6.91394	56	24	8	0.215436	0.536882	-0.815685
0.70554	-1.93208	-6.91394	56	32	24	0.199805	0.615046	-0.762755
0.83393	-3.34093	-6.91394	64	40	24	0.435270	-0.372741	-0.819513
0.83393	-3.21285	-6.91394	56	40	24	0.450904	-0.286760	-0.845254
0.83393	-3.08477	-6.91394	48	32	24	0.410845	-0.216414	-0.885646
0.83393	-2.95670	-6.91394	56	40	24	0.348315	-0.216414	-0.912054
0.83393	-2.82862	-6.91394	72	40	24	0.363947	-0.200782	-0.909520
0.83393	-2.70054	-6.91394	72	40	24	0.387396	-0.106008	-0.915798
0.83393	-2.57246	-6.91394	72	40	24	0.371764	-0.020028	-0.928111
0.83393	-2.44439	-6.91394	64	40	16	0.348315	0.065949	-0.935055
0.83393	-2.31631	-6.91394	64	32	16	0.324865	0.199805	-0.924413
0.83393	-2.18823	-6.91394	56	32	8	0.262335	0.348315	-0.899921
0.83393	-2.06015	-6.91394	48	32	8	0.199805	0.482169	-0.852989
0.96231	-3.08477	-6.91394	56	40	32	0.301416	-0.263312	-0.916414
0.96231	-2.95670	-6.91394	48	32	24	0.293599	-0.232047	-0.927336
0.96231	-2.82862	-6.91394	56	32	16	0.285784	-0.177332	-0.941743
0.96231	-2.70054	-6.91394	72	40	24	0.270150	-0.113825	-0.956066
0.96231	-2.57246	-6.91394	72	48	24	0.270150	-0.035661	-0.962157
0.96231	-2.44439	-6.91394	64	40	24	0.270150	0.065949	-0.960556
0.96231	-2.31631	-6.91394	56	32	24	0.262335	0.168539	-0.950145
0.96231	-2.18823	-6.91394	56	32	24	0.238885	0.293599	-0.925598
0.96231	-2.06015	-6.91394	64	40	24	0.191988	0.418660	-0.887616
1.09070	-2.95670	-6.91394	56	40	32	0.207620	-0.247679	-0.946334
1.09070	-2.82862	-6.91394	56	32	24	0.152906	-0.232047	-0.960610
1.09070	-2.70054	-6.91394	64	40	24	0.097214	-0.129457	-0.986808
1.09070	-2.57246	-6.91394	64	40	32	0.112847	-0.012213	-0.993537
1.09070	-2.44439	-6.91394	72	48	32	0.176356	0.089399	-0.980257
1.09070	-2.31631	-6.91394	72	48	32	0.191988	0.145089	-0.970613
1.09070	-2.18823	-6.91394	72	40	24	0.145089	0.262335	-0.954007
1.09070	-2.06015	-6.91394	64	40	24	0.128481	0.356130	-0.925561
1.21909	-2.95670	-6.91394	56	32	16	0.128481	-0.294577	-0.946950
1.21909	-2.82862	-6.91394	56	32	20	0.105031	-0.286760	-0.952226
1.21909	-2.70054	-6.91394	56	32	24	0.058134	-0.146066	-0.987564
1.21909	-2.57246	-6.91394	56	40	24	0.050317	0.026869	-0.998372
1.21909	-2.44439	-6.91394	88	64	56	0.089399	0.160723	-0.982941
1.21909	-2.31631	-6.91394	96	72	48	0.168539	0.160723	-0.972503
1.21909	-2.18823	-6.91394	80	56	24	0.176356	0.215436	-0.960461
1.34747	-2.82862	-6.91394	64	32	16	0.168539	-0.302394	-0.938163
1.34747	-2.70054	-6.91394	64	32	16	0.168539	-0.200782	-0.965029
1.34747	-2.57246	-6.91394	72	40	24	0.152906	0.011235	-0.988177
1.34747	-2.44439	-6.91394	88	56	40	0.160723	0.231069	-0.959569
1.34747	-2.31631	-6.91394	96	72	48	0.223253	0.246702	-0.943024
1.34747	-2.18823	-6.91394	80	56	24	0.238885	0.184172	-0.953422
1.47586	-2.82862	-6.91394	64	32	16	0.246702	-0.286760	-0.925692
1.47586	-2.70054	-6.91394	64	32	16	0.332682	-0.177332	-0.926216
1.47586	-2.57246	-6.91394	72	48	24	0.395213	0.026869	-0.918196
1.47586	-2.44439	-6.91394	88	56	40	0.410845	0.231069	-0.881937
-1.86217	-2.95670	-6.78520	72	48	24	-0.208598	-0.074744	-0.975140
-1.86217	-2.82862	-6.78520	72	48	24	-0.224231	-0.004397	-0.974525
-1.86217	-2.70054	-6.78520	72	48	32	-0.192965	0.042500	-0.980284
-1.86217	-2.57246	-6.78520	72	48	32	-0.192965	0.097214	-0.976378
-1.73378	-3.08477	-6.78520	72	40	24	-0.146066	-0.208598	-0.967032
-1.73378	-2.95670	-6.78520	72	40	24	-0.153883	-0.098191	-0.983197
-1.73378	-2.82862	-6.78520	72	40	24	-0.161699	-0.004397	-0.986829
-1.73378	-2.70054	-6.78520	72	48	32	-0.177332	0.034685	-0.983539
-1.73378	-2.57246	-6.78520	64	40	32	-0.200782	0.112847	-0.973115
-1.73378	-2.44439	-6.78520	56	40	32	-0.232047	0.168539	-0.957992
-1.60540	-3.21285	-6.78520	56	32	24	-0.263312	-0.271127	-0.925827
-1.60540	-3.08477	-6.78520	56	32	24	-0.208598	-0.232047	-0.950074
-1.60540	-2.95670	-6.78520	64	40	24	-0.185148	-0.082560	-0.979236
-1.60540	-2.82862	-6.78520	72	40	24	-0.185148	-0.020028	-0.982505
-1.60540	-2.70054	-6.78520	72	48	24	-0.200782	0.011235	-0.979571
-1.60540	-2.57246	-6.78520	56	32	24	-0.216414	0.089399	-0.972199
-1.60540	-2.44439	-6.78520	56	36	24	-0.239862	0.152906	-0.958688
-1.60540	-2.31631	-6.78520	56	40	24	-0.239862	0.254518	-0.936848
-1.47701	-3.34093	-6.78520	56	32	24	-0.364924	-0.294577	-0.883207
-1.47701	-3.21285	-6.78520	48	32	24	-0.357107	-0.255495	-0.898441
-1.47701	-3.08477	-6.78520	56	40	24	-0.333658	-0.185148	-0.924332
-1.47701	-2.95670	-6.78520	56	32	24	-0.302394	-0.051295	-0.951802
-1.47701	-2.82862	-6.78520	64	40	32	-0.302394	-0.035661	-0.952516
-1.47701	-2.70054	-6.78520	56	40	24	-0.318026	-0.004397	-0.948072
-1.47701	-2.57246	-6.78520	56	32	24	-0.278944	0.112847	-0.953653
-1.47701	-2.44439	-6.78520	56	32	24	-0.263312	0.145089	-0.953737
-1.47701	-2.31631	-6.78520	56	40	24	-0.255495	0.277967	-0.925988
-1.47701	-2.18823	-6.78520	64	40	24	-0.302394	0.363947	-0.880966
-1.34863	-3.46901	-6.78520	64	32	8	-0.247679	-0.444063	-0.861082
-1.34863	-3.34093	-6.78520	64	32	8	-0.310209	-0.364924	-0.877838
-1.34863	-3.21285	-6.78520	56	40	16	-0.357107	-0.247679	-0.900627
-1.34863	-3.08477	-6.78520	56	40	24	-0.349292	-0.153883	-0.924292
-1.34863	-2.95670	-6.78520	56	32	24	-0.372741	-0.074744	-0.924920
-1.34863	-2.82862	-6.78520	64	40	32	-0.411821	-0.059110	-0.909344
-1.34863	-2.70054	-6.78520	64	40	28	-0.427455	0.003419	-0.904030
-1.34863	-2.57246	-6.78520	64	40	24	-0.404006	0.176356	-0.897596
-1.34863	-2.44439	-6.78520	72	48	32	-0.364924	0.160723	-0.917060
-1.34863	-2.31631	-6.78520	64	40	24	-0.349292	0.246702	-0.903954
-1.34863	-2.18823	-6.78520	56	40	24	-0.357107	0.332682	-0.872810
-1.34863	-2.06015	-6.78520	48	32	24	-0.341475	0.371764	-0.863241
-1.22024	-3.46901	-6.78520	72	40	16	-0.146066	-0.467512	-0.871834
-1.22024	-3.34093	-6.78520	72	40	16	-0.161699	-0.404006	-0.900350
-1.22024	-3.21285	-6.78520	64	32	16	-0.185148	-0.278944	-0.942290
-1.22024	-3.08477	-6.78520	56	40	24	-0.271127	-0.192965	-0.943002
-1.22024	-2.44439	-6.78520	88	56	40	-0.364924	0.176356	-0.914182
-1.22024	-2.31631	-6.78520	80	48	24	-0.341475	0.246702	-0.906935
-1.22024	-2.18823	-6.78520	56	32	16	-0.341475	0.348315	-0.872967
-1.22024	-2.06015	-6.78520	48	32	16	-0.318026	0.418660	-0.850636
-1.22024	-1.93208	-6.78520	48	32	16	-0.286760	0.497801	-0.818512
-1.09185	-3.46901	-6.78520	64	40	16	-0.035661	-0.467512	-0.883265
-1.09185	-3.34093	-6.78520	64	36	16	-0.027845	-0.411821	-0.910839
-1.09185	-3.21285	-6.78520	64	32	16	-0.043478	-0.318026	-0.947084
-1.09185	-2.18823	-6.78520	64	32	16	-0.271127	0.356130	-0.894236
-1.09185	-2.06015	-6.78520	48	24	16	-0.263312	0.450904	-0.852850
-1.09185	-1.93208	-6.78520	48	24	16	-0.239862	0.529066	-0.813974
-0.96347	-3.46901	-6.78520	64	40	16	0.026869	-0.467512	-0.883578
-0.96347	-3.34093	-6.78520	56	32	16	0.034685	-0.404006	-0.914098
-0.96347	-3.21285	-6.78520	56	32	16	0.026869	-0.357107	-0.933677
-0.96347	-2.18823	-6.78520	64	32	8	-0.161699	0.387396	-0.907621
-0.96347	-2.06015	-6.78520	56	32	8	-0.106008	0.458719	-0.882234
-0.96347	-1.93208	-6.78520	48	24	8	-0.106008	0.529066	-0.841931
-0.83508	-3.46901	-6.78520	56	40	32	0.011235	-0.467512	-0.883915
-0.83508	-3.34093	-6.78520	56	40	32	0.011235	-0.411821	-0.911194
-0.83508	-3.21285	-6.78520	56	32	32	0.026869	-0.349292	-0.936628
-0.83508	-2.18823	-6.78520	64	40	24	0.065949	0.403028	-0.912808
-0.83508	-2.06015	-6.78520	64	32	16	0.042500	0.435270	-0.899295
